wine_link,name,year,winery,rating,rating_qty,price,body,tannis,sweetness,acidity,notes,pairings,grapes,region,style,image
https://www.vivino.com/matias-riccitelli-old-vines-pinot-noir/w/10624155?year=2022&price_id=33852946,Old Vines Pinot Noir,2022,Matías Riccitelli,4.0,38,56.26,40.847764999999995%,16.48391%,3.420790000000002%,46.277229999999996%,"{'red fruit': 21, 'earthy': 12, 'spices': 8, 'oaky': 2, 'yeasty': 1, 'black fruit': 1}","['beef', 'veal', 'poultry', 'game (deer, venison)']",['Pinot Noir'],"['Argentina', 'Patagonia', 'Rio Negro']",Argentinian Pinot Noir,https://images.vivino.com/thumbs/MlJbQfjuSD22BVzZ-GX__Q_pb_x600.png
https://www.vivino.com/escorihuela-gascon-malbec/w/1159184?year=2023&price_id=38615219,Malbec,2023,Escorihuela Gascón,4.0,37,18.89,59.01317%,33.875697499999994%,20.575285000000004%,37.4216%,"{'oaky': 306, 'black fruit': 274, 'red fruit': 122, 'earthy': 91, 'spices': 54, 'yeasty': 20, 'floral': 19, 'dried fruit': 14, 'ageing': 8, 'citrus': 8, 'vegetal': 5, 'tropical': 4}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/28rZofsUQ4WsTcVwjKx1dg_pb_x600.png
https://www.vivino.com/zorzal-eggo-blanc-de-cal/w/1956646?year=2022&price_id=35396946,Eggo Blanc de Cal,2022,Zorzal,4.0,34,33.76,43.3834%,,0.9501024999999998%,66.745675%,"{'citrus': 53, 'earthy': 38, 'vegetal': 32, 'tree fruit': 16, 'floral': 7, 'oaky': 6, 'tropical': 6, 'yeasty': 5, 'spices': 5, 'black fruit': 2, 'ageing': 1, 'dried fruit': 1}","['shellfish', 'vegetarian', ""goat's milk cheese""]",['Sauvignon Blanc'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Sauvignon Blanc,https://images.vivino.com/thumbs/sqrrSTH8QPymGOwn7WkAjA_pb_x600.png
https://www.vivino.com/el-esteco-don-david-reserve-torrontes/w/1134644?year=2023&price_id=37732551,Don David Reserve Torrontes,2023,El Esteco,4.0,33,19.94,54.23544%,,4.618997500000001%,58.61463499999999%,"{'citrus': 152, 'tropical': 110, 'tree fruit': 83, 'floral': 51, 'earthy': 44, 'oaky': 36, 'yeasty': 16, 'vegetal': 16, 'spices': 13, 'ageing': 8, 'black fruit': 2, 'dried fruit': 1}","['vegetarian', 'spicy food', 'aperitif']",['Torrontés'],"['Argentina', 'Salta', 'Calchaqui Valley']",Argentinian Torrontés,https://images.vivino.com/thumbs/IYlzhFw4SKK2WbBXixavWA_pb_x600.png
https://www.vivino.com/cara-sur-pergolas-criollas-tintas/w/10325207?year=2022&price_id=35275848,Pérgolas Criollas Tintas,2022,Cara Sur,4.0,32,22.10,,,,,{'earthy': 1},"['vegetarian', 'spicy food', 'aperitif']","['Cereza', 'Criolla Grande']","['Argentina', 'San Juan']",Contains sulfites,https://images.vivino.com/thumbs/Zgi1ZgdhQG6YzY6-EbEF1g_pb_x600.png
https://www.vivino.com/gascon-reserva-malbec/w/1174542?year=2020&price_id=32440085,Reserva Malbec,2020,Gascon,4.0,32,27.97,68.21201249999999%,23.313855%,13.005947499999998%,34.6826075%,"{'black fruit': 232, 'oaky': 230, 'earthy': 105, 'spices': 54, 'red fruit': 53, 'dried fruit': 9, 'yeasty': 8, 'citrus': 4, 'floral': 4, 'ageing': 3, 'vegetal': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/amEWW_poRd6J0cGrnOqRTA_pb_x600.png
https://www.vivino.com/domaine-nico-histoire-d-a-pinot-noir/w/7206546?year=2022&price_id=38344827,Histoire d'A Pinot Noir,2022,Domaine Nico,4.0,26,57.38,42.8139325%,19.75299%,10.73939%,52.0261225%,"{'red fruit': 48, 'earthy': 37, 'oaky': 21, 'spices': 18, 'black fruit': 8, 'citrus': 3, 'floral': 3, 'dried fruit': 1, 'tree fruit': 1, 'vegetal': 1}","['beef', 'veal', 'poultry', 'game (deer, venison)']",['Pinot Noir'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Pinot Noir,https://images.vivino.com/thumbs/PRJgz_CDSeuV4QuHdF1xGg_pb_x600.png
https://www.vivino.com/bodegas-caro-amancaya-gran-reserva-malbec-cabernet-sauvignon/w/1385596?year=2021&price_id=37028818,Amancaya Gran Reserva Malbec - Cabernet Sauvignon,2021,Caro (Catena and Rothschild),3.9,based,30.79,80.4228825%,50.0595925%,6.511222499999999%,54.013724999999994%,"{'oaky': 410, 'black fruit': 315, 'earthy': 204, 'red fruit': 135, 'spices': 115, 'yeasty': 28, 'floral': 13, 'dried fruit': 11, 'ageing': 9, 'vegetal': 9, 'citrus': 5, 'tree fruit': 4, 'tropical': 2}","['beef', 'lamb', 'poultry', 'game (deer, venison)']","['Cabernet Sauvignon', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon - Malbec,https://images.vivino.com/thumbs/fd8kfukRQyS0PfYhk17RgA_pb_x600.png
https://www.vivino.com/la-posta-fazzio-malbec-domingo-fazzio/w/3418196?year=2023&price_id=38023107,Fazzio Malbec (Domingo Fazzio),2023,La Posta,3.8,25,21.95,60.16792000000001%,28.525870000000005%,19.283990000000003%,36.1318925%,"{'black fruit': 312, 'oaky': 255, 'earthy': 158, 'red fruit': 148, 'spices': 65, 'yeasty': 14, 'ageing': 10, 'floral': 10, 'dried fruit': 5, 'vegetal': 4, 'tree fruit': 3}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Tupungato Malbec Red,https://images.vivino.com/thumbs/eZBQ285hTm2tZeBD00-9og_pb_x600.png
https://www.vivino.com/new-age-sweet-white/w/7704484?price_id=34276722,Sweet White,N.V.,New Age,3.9,6102,13.95, 41.6963%,, 38.5452%, 47.092%,"{'citrus': 529, 'tree fruit': 154, 'earthy': 31, 'tropical': 30, 'red fruit': 26, 'floral': 14, 'spices': 10, 'yeasty': 6, 'vegetal': 5, 'oaky': 5, 'ageing': 4, 'black fruit': 3, 'dried fruit': 1}","['pork', 'shellfish', 'vegetarian', 'mature and hard cheese', 'lean fish', 'mild and soft cheese']","['90%Torrontés', '10%Sauvignon Blanc']","['Argentina', 'Mendoza']",Argentinian White,https://images.vivino.com/thumbs/nFwjHAoMQHavT3XFUB4JfQ_pb_x600.png
https://www.vivino.com/zorzal-eggo-tinto-de-tiza/w/2691098?year=2021&price_id=37868620,Eggo (Tinto de Tiza),2021,Zorzal,3.9,based,33.76,68.85759%,48.5701075%,9.415952499999996%,54.184692500000004%,"{'black fruit': 133, 'earthy': 112, 'oaky': 73, 'red fruit': 65, 'spices': 50, 'floral': 19, 'yeasty': 8, 'dried fruit': 8, 'vegetal': 5, 'ageing': 3, 'citrus': 1, 'tree fruit': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Tupungato Malbec Red,https://images.vivino.com/thumbs/Sww_YDniSKSPKz34z_m9lA_pb_x600.png
https://www.vivino.com/maal-biutiful/w/1637234?year=2023&price_id=36971231,Biutiful,2023,Maal,3.9,based,22.95,61.91783500000001%,28.2294075%,21.770165000000002%,35.13315%,"{'black fruit': 150, 'oaky': 123, 'earthy': 77, 'red fruit': 41, 'spices': 37, 'yeasty': 6, 'dried fruit': 5, 'floral': 4, 'citrus': 4, 'vegetal': 3, 'ageing': 2, 'tree fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/TafoXrcsQN-fonyOgrVkug_pb_x600.png
https://www.vivino.com/zuccardi-q-malbec/w/19429?year=2019&price_id=32767913,Q Malbec,2019,Zuccardi,3.9,4396,25.37,63.1167875%,33.160517500000005%,19.2901175%,37.895695%,"{'black fruit': 1473, 'oaky': 946, 'earthy': 537, 'spices': 307, 'red fruit': 278, 'floral': 93, 'dried fruit': 47, 'yeasty': 44, 'ageing': 35, 'citrus': 14, 'vegetal': 12, 'tree fruit': 4, 'tropical': 2}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/6Vgw3sRxTveQMXUVrGpXsw_pb_x600.png
https://www.vivino.com/gascon-reserva-malbec/w/1174542?year=2022&price_id=36900683,Reserva Malbec,2022,Gascon,3.9,based,23.08,68.21201249999999%,23.313855%,13.005947499999998%,34.6826075%,"{'black fruit': 232, 'oaky': 230, 'earthy': 105, 'spices': 54, 'red fruit': 53, 'dried fruit': 9, 'yeasty': 8, 'citrus': 4, 'floral': 4, 'ageing': 3, 'vegetal': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/amEWW_poRd6J0cGrnOqRTA_pb_x600.png
https://www.vivino.com/catena-cabernet-sauvignon/w/1268655?year=2019&price_id=35864094,Cabernet Sauvignon,2019,Catena,3.9,3851,19.89,66.42159000000001%,53.205287500000004%,10.627992500000001%,43.53438%,"{'oaky': 1238, 'black fruit': 1048, 'earthy': 439, 'red fruit': 404, 'spices': 326, 'yeasty': 47, 'floral': 44, 'dried fruit': 34, 'vegetal': 31, 'ageing': 28, 'tree fruit': 17, 'citrus': 13}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/WMeQoqMKR6aTFm34bMazPw_pb_x600.png
https://www.vivino.com/catena-appellation-agrelo-cabernet-sauvignon/w/5074467?year=2022&price_id=38001824,Appellation Agrelo Cabernet Sauvignon,2022,Catena,3.9,based,25.15,65.86114%,54.990219999999994%,11.400022500000002%,44.564747499999996%,"{'oaky': 277, 'black fruit': 277, 'earthy': 117, 'red fruit': 75, 'spices': 74, 'vegetal': 12, 'yeasty': 7, 'dried fruit': 7, 'ageing': 5, 'floral': 5, 'tree fruit': 1}","['beef', 'lamb', 'poultry']",['Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Agrelo']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/jXybD0VqSBmTqj04dxyQpA_pb_x600.png
https://www.vivino.com/ar-mendoza-vineyards-mv-gran-reserva-malbec/w/1870815?year=2017&price_id=33969126,MV Gran Reserva Malbec,2017,Mendoza Vineyards,3.9,2173,20.99,64.566165%,25.363750000000003%,14.905457499999997%,35.3695%,"{'black fruit': 369, 'oaky': 244, 'earthy': 134, 'red fruit': 74, 'spices': 52, 'yeasty': 17, 'floral': 13, 'ageing': 10, 'vegetal': 7, 'dried fruit': 5, 'citrus': 3, 'tree fruit': 3, 'tropical': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/C1w0eOE8QkeNvLrsmctooQ_pb_x600.png
https://www.vivino.com/matias-riccitelli-kungfu-malbec/w/9081567?year=2024&price_id=37719636,Kungfu Malbec,2024,Matías Riccitelli,3.9,based,30.38,46.49261%,39.813289999999995%,36.3434075%,48.772299999999994%,"{'red fruit': 42, 'black fruit': 25, 'floral': 22, 'earthy': 11, 'yeasty': 8, 'spices': 8, 'ageing': 2, 'oaky': 1, 'dried fruit': 1, 'tropical': 1, 'tree fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/0N6snq83Qm-8O2sPc2nJtg_150x200.jpg
https://www.vivino.com/domaine-bousquet-gualtallary-reserve-organic-malbec/w/779035?year=2019&price_id=38537864,Reserve Organic Malbec,2019,Domaine Bousquet,3.9,1731,24.17,63.635037499999996%,30.315200000000004%,19.592899999999997%,40.206795%,"{'black fruit': 585, 'oaky': 552, 'earthy': 281, 'red fruit': 195, 'spices': 90, 'dried fruit': 39, 'yeasty': 25, 'floral': 18, 'ageing': 15, 'vegetal': 10, 'citrus': 5, 'tree fruit': 3}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Tupungato Malbec Red,https://images.vivino.com/thumbs/RaqWSlBGTAa_5RDszBGxIA_pb_x600.png
https://www.vivino.com/altar-uco-edad-moderna-malbec/w/6854522?year=2023&price_id=37233682,Edad Moderna Malbec,2023,Altar Uco,3.9,based,30.38,50.6925575%,36.734602499999994%,23.384940000000004%,48.21227%,"{'oaky': 81, 'black fruit': 64, 'earthy': 57, 'red fruit': 48, 'spices': 15, 'floral': 3, 'vegetal': 1, 'citrus': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Tupungato Malbec Red,https://images.vivino.com/thumbs/EKPXdzFhSdOntXQBbVAGTQ_pb_x600.png
https://www.vivino.com/crios-torrontes/w/1161922?year=2021&price_id=33622049,Torrontes,2021,Crios,3.9,1368,17.84,54.1770575%,,4.932274999999999%,58.568417499999995%,"{'tree fruit': 986, 'citrus': 983, 'tropical': 581, 'earthy': 298, 'floral': 271, 'vegetal': 135, 'yeasty': 69, 'spices': 65, 'oaky': 60, 'ageing': 15, 'dried fruit': 9, 'black fruit': 7, 'red fruit': 6}","['vegetarian', 'spicy food', 'aperitif']",['100%Torrontés'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Torrontés,https://images.vivino.com/thumbs/5YfNSC_WT0S1RKHpLRNRqQ_pb_x600.png
https://www.vivino.com/bodega-finca-las-moras-barrel-select-malbec/w/2737977?year=2020&price_id=32170945,Barrel Select Malbec,2020,Bodega Finca Las Moras,3.9,1154,9.99,61.901775%,26.635740000000006%,19.911609999999996%,35.35218%,"{'oaky': 566, 'black fruit': 459, 'red fruit': 185, 'earthy': 103, 'spices': 70, 'yeasty': 25, 'ageing': 9, 'vegetal': 9, 'citrus': 8, 'tree fruit': 8, 'floral': 5, 'dried fruit': 3, 'tropical': 1}","['beef', 'lamb', 'poultry']",['100%Malbec'],"['Argentina', 'San Juan']",Argentinian Malbec,https://images.vivino.com/thumbs/o22gvodARouneBHwwdoPQA_pb_x600.png
https://www.vivino.com/bodega-norton-reserva-malbec/w/3215?year=2020&price_id=32716662,Reserva Malbec,2020,Bodega Norton,3.9,1139,19.97,65.275655%,24.471412499999996%,17.554%,35.4218125%,"{'oaky': 1310, 'black fruit': 1057, 'earthy': 494, 'red fruit': 369, 'spices': 221, 'yeasty': 65, 'dried fruit': 48, 'floral': 40, 'ageing': 38, 'vegetal': 23, 'citrus': 18, 'tree fruit': 11, 'tropical': 3}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Lujan de Cuyo Malbec Red,https://images.vivino.com/thumbs/E2Tm1NJvQIGmRna7txNXPQ_pb_x600.png
https://www.vivino.com/zuccardi-cuvee-especial-blanc-de-blancs/w/1225687?year=2017&price_id=26600064,Cuvée Especial Blanc De Blancs,2017,Zuccardi,3.9,based,36.74,29.11278%,,,72.61412499999999%,"{'tree fruit': 37, 'citrus': 22, 'yeasty': 16, 'ageing': 16, 'earthy': 12, 'oaky': 11, 'tropical': 3, 'vegetal': 2, 'spices': 1}","['shellfish', 'any junk food will do', 'appetizers and snacks', 'lean fish', 'aperitif']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Mendoza Sparkling,https://images.vivino.com/thumbs/6qXEWMvzS9W5E7xu_0Orzg_pb_x600.png
https://www.vivino.com/zuccardi-cuvee-especial-blanc-de-blancs/w/1225687?year=2016&price_id=34642166,Cuvée Especial Blanc De Blancs,2016,Zuccardi,3.9,based,51.99,29.11278%,,,72.61412499999999%,"{'tree fruit': 37, 'citrus': 22, 'yeasty': 16, 'ageing': 16, 'earthy': 12, 'oaky': 11, 'tropical': 3, 'vegetal': 2, 'spices': 1}","['shellfish', 'any junk food will do', 'appetizers and snacks', 'lean fish', 'aperitif']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Mendoza Sparkling,https://images.vivino.com/thumbs/6qXEWMvzS9W5E7xu_0Orzg_pb_x600.png
https://www.vivino.com/zuccardi-cuvee-especial-blanc-de-blancs/w/1225687?year=2021&price_id=37942379,Cuvée Especial Blanc De Blancs,2021,Zuccardi,3.9,based,48,29.11278%,,,72.61412499999999%,"{'tree fruit': 37, 'citrus': 22, 'yeasty': 16, 'ageing': 16, 'earthy': 12, 'oaky': 11, 'tropical': 3, 'vegetal': 2, 'spices': 1}","['shellfish', 'any junk food will do', 'appetizers and snacks', 'lean fish', 'aperitif']",['Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Mendoza Sparkling,https://images.vivino.com/thumbs/6qXEWMvzS9W5E7xu_0Orzg_pb_x600.png
https://www.vivino.com/domaine-bousquet-gualtallary-organic-malbec-valle-de-uco/w/1310572?year=2021&price_id=33968358,Organic Malbec,2021,Domaine Bousquet,3.9,1005,12.99,61.86002500000001%,31.418917500000006%,16.9461125%,40.60006%,"{'black fruit': 726, 'oaky': 428, 'red fruit': 295, 'earthy': 227, 'spices': 174, 'dried fruit': 36, 'yeasty': 35, 'vegetal': 17, 'ageing': 14, 'floral': 14, 'citrus': 14, 'tree fruit': 10, 'tropical': 3}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Tupungato Malbec Red,https://images.vivino.com/thumbs/1wFapPiVSN2fD_8qD6JzGw_pb_x600.png
https://www.vivino.com/finca-decero-remolinos-vineyard-malbec/w/1084066?year=2018&price_id=32501614,Remolinos Vineyard Malbec,2018,Finca Decero,3.9,994,23.05,65.4593825%,24.224787499999994%,13.925050000000002%,34.8076575%,"{'oaky': 612, 'black fruit': 569, 'red fruit': 293, 'earthy': 233, 'spices': 135, 'floral': 55, 'yeasty': 30, 'dried fruit': 24, 'ageing': 16, 'vegetal': 7, 'tree fruit': 7, 'citrus': 5, 'tropical': 3}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Agrelo']",Argentinian Agrelo Malbec Red,https://images.vivino.com/thumbs/1Ds890nQSDSbpbBz78o-bA_pb_x600.png
https://www.vivino.com/terrazas-de-los-andes-reserva-cabernet-sauvignon/w/3481?year=2018&price_id=24635570,Reserva Cabernet Sauvignon,2018,Terrazas de los Andes,3.9,979,19.99,62.958560000000006%,55.5685575%,11.0033%,46.344159999999995%,"{'oaky': 314, 'black fruit': 281, 'earthy': 118, 'red fruit': 83, 'spices': 81, 'dried fruit': 22, 'yeasty': 15, 'ageing': 14, 'vegetal': 10, 'floral': 7, 'tree fruit': 5, 'citrus': 5}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/Q3SU3PehRIemA8tepAe8eg_pb_x600.png
https://www.vivino.com/bodega-norton-reserva-malbec/w/3215?year=2022&price_id=37316410,Reserva Malbec,2022,Bodega Norton,3.9,957,19.94,65.275655%,24.471412499999996%,17.554%,35.4218125%,"{'oaky': 1310, 'black fruit': 1057, 'earthy': 494, 'red fruit': 369, 'spices': 221, 'yeasty': 65, 'dried fruit': 48, 'floral': 40, 'ageing': 38, 'vegetal': 23, 'citrus': 18, 'tree fruit': 11, 'tropical': 3}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Lujan de Cuyo Malbec Red,https://images.vivino.com/thumbs/jjRiO2x8Q764Ro9J3Dd5hA_pb_x600.png
https://www.vivino.com/domaine-bousquet-gualtallary-reserve-organic-malbec/w/779035?year=2022&price_id=36076480,Reserve Organic Malbec,2022,Domaine Bousquet,3.9,930,16.99,63.635037499999996%,30.315200000000004%,19.592899999999997%,40.206795%,"{'black fruit': 585, 'oaky': 552, 'earthy': 281, 'red fruit': 195, 'spices': 90, 'dried fruit': 39, 'yeasty': 25, 'floral': 18, 'ageing': 15, 'vegetal': 10, 'citrus': 5, 'tree fruit': 3}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Tupungato Malbec Red,https://images.vivino.com/thumbs/RaqWSlBGTAa_5RDszBGxIA_pb_x600.png
https://www.vivino.com/familia-mayol-cuatro-primos-blend/w/17372?year=2018&price_id=34342059,Cuatro Primos Blend,2018,Familia Mayol,3.9,based,20.98,68.93468499999999%,51.2117%,31.566445%,54.96284250000001%,"{'black fruit': 17, 'oaky': 12, 'earthy': 6, 'red fruit': 6, 'spices': 4, 'ageing': 1, 'tree fruit': 1, 'vegetal': 1, 'yeasty': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Shiraz/Syrah', 'Malbec', 'Petit Verdot', 'Bonarda']","['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/pOelRbR3Qo-UhZTNpKSalg_pb_x600.png
https://www.vivino.com/nieto-senetiner-malbec/w/82417?year=2022&price_id=37020122,Malbec,2022,Nieto Senetiner,3.9,839,16.79,57.518699999999995%,36.03478%,21.779425000000003%,38.785259999999994%,"{'oaky': 409, 'black fruit': 317, 'red fruit': 187, 'earthy': 97, 'spices': 64, 'yeasty': 21, 'dried fruit': 21, 'floral': 8, 'tree fruit': 7, 'vegetal': 6, 'ageing': 3, 'citrus': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/VXL2roCSTNKsH01kJMEObg_pb_x600.png
https://www.vivino.com/padrillos-malbec/w/1128322?year=2021&price_id=37093945,Malbec,2021,Padrillos,3.9,817,14.97,55.941424999999995%,28.86372%,22.964285000000004%,37.3139775%,"{'black fruit': 265, 'oaky': 233, 'red fruit': 169, 'earthy': 144, 'spices': 60, 'yeasty': 16, 'floral': 16, 'citrus': 14, 'ageing': 9, 'vegetal': 6, 'dried fruit': 5, 'tree fruit': 3, 'tropical': 2}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/Lu_JIPRzRdKCUWYLP7scew_pb_x600.png
https://www.vivino.com/zuccardi-serie-a-torrontes/w/1206786?year=2022&price_id=31572650,Serie A Torrontés,2022,Zuccardi,3.9,801,18.89,53.10335%,,3.105324999999999%,58.253937500000006%,"{'citrus': 745, 'tree fruit': 627, 'tropical': 347, 'earthy': 292, 'floral': 223, 'vegetal': 83, 'oaky': 71, 'spices': 63, 'yeasty': 54, 'ageing': 12, 'red fruit': 7, 'black fruit': 3, 'dried fruit': 2}","['vegetarian', 'spicy food', 'aperitif']",['100%Torrontés'],"['Argentina', 'Salta']",Argentinian Torrontés,https://images.vivino.com/thumbs/uv-c09w8Rra2yiH-DY82Zw_pb_x600.png
https://www.vivino.com/proviva-winery-inkarri-malbec/w/6202225?year=2022&price_id=37327222,Inkarri Malbec,2022,Proviva Winery,3.9,based,21.99,65.39967%,27.5744975%,16.5365775%,39.234905000000005%,"{'black fruit': 63, 'oaky': 25, 'spices': 16, 'earthy': 16, 'red fruit': 13, 'yeasty': 4, 'ageing': 2, 'floral': 2, 'vegetal': 2, 'dried fruit': 1, 'tree fruit': 1, 'citrus': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/vJKO16c6RxyoL7Bb_K7Png_pb_x600.png
https://www.vivino.com/escarcha-entrelineas-malbec-tupungato/w/2030992?year=2018&price_id=36353150,Entrelineas Malbec,2018,Escarcha,3.9,based,31.49,63.216530000000006%,34.102665%,24.77465000000001%,36.991029999999995%,"{'oaky': 13, 'black fruit': 11, 'earthy': 6, 'red fruit': 4, 'floral': 2, 'dried fruit': 1, 'tree fruit': 1, 'yeasty': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Tupungato Malbec Red,https://images.vivino.com/thumbs/3cNSWFflT_qZ0XROCahSTA_pb_x600.png
https://www.vivino.com/benmarco-malbec/w/86730?year=2020&price_id=35314745,Malbec,2020,BenMarco,3.9,735,29.39,64.4673325%,29.472767500000003%,20.234075000000004%,35.2269%,"{'black fruit': 806, 'oaky': 757, 'red fruit': 319, 'earthy': 288, 'spices': 166, 'floral': 48, 'dried fruit': 43, 'yeasty': 35, 'ageing': 20, 'vegetal': 17, 'citrus': 14, 'tree fruit': 12, 'tropical': 3}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/6DTwx9f6SMe09bq7dB-CZQ_pb_x600.png
https://www.vivino.com/wapisa-wapisa-malbec/w/6089435?year=2020&price_id=37671221,Wapisa Malbec,2020,Wapisa,3.9,723,19.97,59.850072499999996%,31.427472500000007%,19.499830000000003%,37.41935%,"{'black fruit': 211, 'oaky': 148, 'earthy': 77, 'red fruit': 42, 'spices': 34, 'ageing': 6, 'yeasty': 5, 'dried fruit': 5, 'floral': 4, 'vegetal': 4, 'tree fruit': 2, 'citrus': 2}","['beef', 'lamb', 'poultry']",['100%Malbec'],"['Argentina', 'Patagonia']",Argentinian Malbec,https://images.vivino.com/thumbs/rtEsB3BDQri62aO56oDTAg_pb_x600.png
https://www.vivino.com/la-posta-fazzio-malbec-domingo-fazzio/w/3418196?year=2020&price_id=30668418,Fazzio Malbec (Domingo Fazzio),2020,La Posta,3.9,696,20.99,60.16792000000001%,28.525870000000005%,19.283990000000003%,36.1318925%,"{'black fruit': 312, 'oaky': 255, 'earthy': 158, 'red fruit': 148, 'spices': 65, 'yeasty': 14, 'ageing': 10, 'floral': 10, 'dried fruit': 5, 'vegetal': 4, 'tree fruit': 3}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Tupungato Malbec Red,https://images.vivino.com/thumbs/eZBQ285hTm2tZeBD00-9og_pb_x600.png
https://www.vivino.com/benmarco-malbec/w/86730?year=2021&price_id=37596232,Malbec,2021,BenMarco,3.9,691,24.19,64.4673325%,29.472767500000003%,20.234075000000004%,35.2269%,"{'black fruit': 806, 'oaky': 757, 'red fruit': 319, 'earthy': 288, 'spices': 166, 'floral': 48, 'dried fruit': 43, 'yeasty': 35, 'ageing': 20, 'vegetal': 17, 'citrus': 14, 'tree fruit': 12, 'tropical': 3}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/6DTwx9f6SMe09bq7dB-CZQ_pb_x600.png
https://www.vivino.com/la-linda-torrontes/w/51904?year=2022&price_id=33939575,Torrontés,2022,La Linda,3.9,666,17.95,50.9688075%,,8.035785000000002%,57.753114999999994%,"{'tree fruit': 194, 'citrus': 141, 'floral': 106, 'tropical': 74, 'earthy': 61, 'vegetal': 29, 'oaky': 21, 'spices': 17, 'yeasty': 16, 'red fruit': 7, 'ageing': 4, 'black fruit': 4}","['vegetarian', 'spicy food', 'aperitif']",['100%Torrontés'],"['Argentina', 'Mendoza']",Argentinian Torrontés,https://images.vivino.com/thumbs/bDpoONjwRL2oRE7XUhPBBg_pb_x600.png
